"seed","replicate","method","parameter","truth","estimate","abs_error"
20260820,8,"mirage_joint","eta1_C2",0.2,0.290599997941321,0.0905999979413213
20260820,8,"mirage_joint","eta1_C3",0.5,0.290533144169465,0.209466855830535
20260820,8,"mirage_joint","eta2_C1",0.03,0.0822992461495881,0.0522992461495881
20260820,8,"mirage_joint","eta2_C2",0.15,0.259259529798262,0.109259529798262
20260820,8,"mirage_joint","eta2_C3",0.4,0.61936628530162,0.21936628530162
20260820,8,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260820,8,"separate_mirage","pi10",0.04,0.049,0.009
20260820,8,"separate_mirage","pi01",0.01,0.019,0.009
20260820,8,"separate_mirage","pi11",0.01,0.001,0.009
20260820,8,"separate_mirage","eta1_C1",0.05,0.0856542170893157,0.0356542170893157
20260820,8,"separate_mirage","eta1_C2",0.2,0.4666231103002,0.2666231103002
20260820,8,"separate_mirage","eta1_C3",0.5,0.56786922982444,0.0678692298244397
20260820,8,"separate_mirage","eta2_C1",0.03,0.11273283771073,0.0827328377107303
20260820,8,"separate_mirage","eta2_C2",0.15,0.378839609503127,0.228839609503127
20260820,8,"separate_mirage","eta2_C3",0.4,0.999945708209182,0.599945708209182
20260820,8,"mtada_aggregated","pi00",0.94,0.93589307,0.00410693000000006
20260820,8,"mtada_aggregated","pi10",0.04,0.04410693,0.00410693
20260820,8,"mtada_aggregated","pi01",0.01,0.01410693,0.00410693
20260820,8,"mtada_aggregated","pi11",0.01,0.00589307,0.00410693
20260821,9,"mirage_joint","pi00",0.94,0.860224025024104,0.079775974975896
20260821,9,"mirage_joint","pi10",0.04,0.0136822335024687,0.0263177664975313
20260821,9,"mirage_joint","pi01",0.01,0.00717901004729151,0.00282098995270849
20260821,9,"mirage_joint","pi11",0.01,0.118914731426136,0.108914731426136
20260821,9,"mirage_joint","eta1_C1",0.05,0.0357471500184383,0.0142528499815617
20260821,9,"mirage_joint","eta1_C2",0.2,0.31700530665852,0.11700530665852
20260821,9,"mirage_joint","eta1_C3",0.5,0.412525340997164,0.0874746590028356
20260821,9,"mirage_joint","eta2_C1",0.03,0.0718136256189612,0.0418136256189612
20260821,9,"mirage_joint","eta2_C2",0.15,0.0154564071746534,0.134543592825347
20260821,9,"mirage_joint","eta2_C3",0.4,0.549367078839799,0.149367078839799
20260821,9,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260821,9,"separate_mirage","pi10",0.04,0.049,0.009
20260821,9,"separate_mirage","pi01",0.01,0.019,0.009
20260821,9,"separate_mirage","pi11",0.01,0.001,0.009
20260821,9,"separate_mirage","eta1_C1",0.05,0.0451125427579576,0.00488745724204244
20260821,9,"separate_mirage","eta1_C2",0.2,0.445760472660985,0.245760472660985
20260821,9,"separate_mirage","eta1_C3",0.5,0.646547559910818,0.146547559910818
20260821,9,"separate_mirage","eta2_C1",0.03,0.179571375699047,0.149571375699047
20260821,9,"separate_mirage","eta2_C2",0.15,0.0122933877655285,0.137706612234471
20260821,9,"separate_mirage","eta2_C3",0.4,0.76557294616244,0.36557294616244
20260821,9,"mtada_aggregated","pi00",0.94,0.9445601,0.00456009999999996
20260821,9,"mtada_aggregated","pi10",0.04,0.0354399,0.0045601
20260821,9,"mtada_aggregated","pi01",0.01,0.0054399,0.0045601
20260821,9,"mtada_aggregated","pi11",0.01,0.0145601,0.0045601
20260822,10,"mirage_joint","pi00",0.94,0.764612984692423,0.175387015307577
20260822,10,"mirage_joint","pi10",0.04,0.092466435319733,0.052466435319733
20260822,10,"mirage_joint","pi01",0.01,0.00556576666177341,0.00443423333822659
20260822,10,"mirage_joint","pi11",0.01,0.137354813326071,0.127354813326071
20260822,10,"mirage_joint","eta1_C1",0.05,0.00725817106901763,0.0427418289309824
20260822,10,"mirage_joint","eta1_C2",0.2,0.238778451570229,0.0387784515702293
20260822,10,"mirage_joint","eta1_C3",0.5,0.256076658601572,0.243923341398428
20260822,10,"mirage_joint","eta2_C1",0.03,0.019161727433954,0.010838272566046
20260822,10,"mirage_joint","eta2_C2",0.15,0.0875712094509224,0.0624287905490776
20260822,10,"mirage_joint","eta2_C3",0.4,0.22055301989467,0.17944698010533
20260822,10,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260822,10,"separate_mirage","pi10",0.04,0.049,0.009
20260822,10,"separate_mirage","pi01",0.01,0.019,0.009
20260822,10,"separate_mirage","pi11",0.01,0.001,0.009
20260822,10,"separate_mirage","eta1_C1",0.05,0.000939287003434536,0.0490607129965655
20260822,10,"separate_mirage","eta1_C2",0.2,0.455565840159347,0.255565840159347
20260822,10,"separate_mirage","eta1_C3",0.5,0.586918478745854,0.0869184787458542
20260822,10,"separate_mirage","eta2_C1",0.03,0.134616001495527,0.104616001495527
20260822,10,"separate_mirage","eta2_C2",0.15,0.597998125133258,0.447998125133258
20260822,10,"separate_mirage","eta2_C3",0.4,0.411095498070735,0.0110954980707354
20260822,10,"mtada_aggregated","pi00",0.94,0.948160469667319,0.00816046966731898
20260822,10,"mtada_aggregated","pi10",0.04,0.031839530332681,0.00816046966731898
20260822,10,"mtada_aggregated","pi01",0.01,0.00183953033268102,0.00816046966731898
20260822,10,"mtada_aggregated","pi11",0.01,0.018160469667319,0.00816046966731898
20260823,11,"mirage_joint","pi00",0.94,0.882035162689518,0.0579648373104816
20260823,11,"mirage_joint","pi10",0.04,0.108889500701218,0.0688895007012176
20260823,11,"mirage_joint","pi01",0.01,0.00448525450426283,0.00551474549573717
20260823,11,"mirage_joint","pi11",0.01,0.00459008210500124,0.00540991789499876
20260823,11,"mirage_joint","eta1_C1",0.05,0.0714427483357835,0.0214427483357835
20260823,11,"mirage_joint","eta1_C2",0.2,0.307254554189694,0.107254554189694
20260823,11,"mirage_joint","eta1_C3",0.5,0.658501613261495,0.158501613261495
20260823,11,"mirage_joint","eta2_C1",0.03,0.00768228504307083,0.0223177149569292
20260823,11,"mirage_joint","eta2_C2",0.15,0.0496440604125395,0.10035593958746
20260823,11,"mirage_joint","eta2_C3",0.4,0.000236738388636283,0.399763261611364
20260823,11,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260823,11,"separate_mirage","pi10",0.04,0.049,0.009
20260823,11,"separate_mirage","pi01",0.01,0.019,0.009
20260823,11,"separate_mirage","pi11",0.01,0.001,0.009
20260823,11,"separate_mirage","eta1_C1",0.05,0.110845441464492,0.0608454414644919
20260823,11,"separate_mirage","eta1_C2",0.2,0.648117932601885,0.448117932601885
20260823,11,"separate_mirage","eta1_C3",0.5,0.909509973975845,0.409509973975845
20260823,11,"separate_mirage","eta2_C1",0.03,0.00414690097941388,0.0258530990205861
20260823,11,"separate_mirage","eta2_C2",0.15,0.154588589769323,0.00458858976932339
20260823,11,"separate_mirage","eta2_C3",0.4,0.00339403497477808,0.396605965025222
20260823,11,"mtada_aggregated","pi00",0.94,0.93251816,0.00748183999999996
20260823,11,"mtada_aggregated","pi10",0.04,0.04748184,0.00748184
20260823,11,"mtada_aggregated","pi01",0.01,0.01748184,0.00748184
20260823,11,"mtada_aggregated","pi11",0.01,0.00251816,0.00748184
20260824,12,"mirage_joint","pi00",0.94,0.82526809225144,0.11473190774856
20260824,12,"mirage_joint","pi10",0.04,0.0902263382696716,0.0502263382696716
20260824,12,"mirage_joint","pi01",0.01,0.0547886398634157,0.0447886398634157
20260824,12,"mirage_joint","pi11",0.01,0.0297169296154724,0.0197169296154724
20260824,12,"mirage_joint","eta1_C1",0.05,0.124646026951286,0.0746460269512861
20260824,12,"mirage_joint","eta1_C2",0.2,0.124637224722279,0.0753627752777206
20260824,12,"mirage_joint","eta1_C3",0.5,0.529036192743347,0.0290361927433469
20260824,12,"mirage_joint","eta2_C1",0.03,0.170060653629334,0.140060653629334
20260824,12,"mirage_joint","eta2_C2",0.15,0.303543069480183,0.153543069480183
20260824,12,"mirage_joint","eta2_C3",0.4,0.000314155066634858,0.399685844933365
20260824,12,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260824,12,"separate_mirage","pi10",0.04,0.049,0.009
20260824,12,"separate_mirage","pi01",0.01,0.019,0.009
20260824,12,"separate_mirage","pi11",0.01,0.001,0.009
20260824,12,"separate_mirage","eta1_C1",0.05,0.259402584483161,0.209402584483161
20260824,12,"separate_mirage","eta1_C2",0.2,0.159251746260669,0.0407482537393315
20260824,12,"separate_mirage","eta1_C3",0.5,0.986794969844136,0.486794969844136
20260824,12,"separate_mirage","eta2_C1",0.03,0.399440197647966,0.369440197647966
20260824,12,"separate_mirage","eta2_C2",0.15,0.798998411799033,0.648998411799033
20260824,12,"separate_mirage","eta2_C3",0.4,3.578280908402e-07,0.399999642171909
20260824,12,"mtada_aggregated","pi00",0.94,0.9391091,0.000890900000000028
20260824,12,"mtada_aggregated","pi10",0.04,0.0408909,0.0008909
20260824,12,"mtada_aggregated","pi01",0.01,0.0108909,0.0008909
20260824,12,"mtada_aggregated","pi11",0.01,0.0091091,0.0008909
20260825,13,"mirage_joint","pi00",0.94,0.81078807599873,0.12921192400127
